Name,Latitude,Longitude,Date,Prism_precipitation,date,Wunderground_precipitation_data
SERP - KAZTUCSO2954,32.05,-110.8,2024-07-07,0.0,2024-07-07,0.0
Munger Ranch - KAZSONOI59,31.77,-110.7,2024-07-07,0.0,2024-07-07,0.0
Empire - KAZVAIL66,31.91,-110.65,2024-07-07,0.0,2024-07-07,0.0
Hilton Ranch - KAZVAIL289,31.88,-110.66,2024-07-08,0.0,2024-07-08,0.0
Florida Station - KAZGREEN15,31.76,-110.85,2024-07-08,0.0,2024-07-08,0.0
Rancho Sahuarita - Via De Gala - KAZSAHUA40,31.99,-110.98,2024-07-08,0.0,2024-07-08,0.0
Magellan Scope Trail - KAZGREEN269,31.88,-111.01,2024-07-08,0.0,2024-07-08,0.0
Quintas - KAZSAHUA55,31.94,-110.99,2024-07-08,0.0,2024-07-08,0.0
Elephant Head - KAZAMADO2,31.74,-111.01,2024-07-08,0.0,2024-07-08,0.0
Arivaca Junction - KAZAMADO15,31.73,-111.07,2024-07-08,0.0,2024-07-08,0.0
SERP - KAZTUCSO2954,32.05,-110.8,2024-07-08,0.0,2024-07-08,0.0
Munger Ranch - KAZSONOI59,31.77,-110.7,2024-07-08,0.0,2024-07-08,0.0
Empire - KAZVAIL66,31.91,-110.65,2024-07-08,0.0,2024-07-08,0.0
Hilton Ranch - KAZVAIL289,31.88,-110.66,2024-07-09,0.0,2024-07-09,0.0
Florida Station - KAZGREEN15,31.76,-110.85,2024-07-09,0.0,2024-07-09,0.0
Rancho Sahuarita - Via De Gala - KAZSAHUA40,31.99,-110.98,2024-07-09,0.0,2024-07-09,0.0
Magellan Scope Trail - KAZGREEN269,31.88,-111.01,2024-07-09,0.0,2024-07-09,0.0
Quintas - KAZSAHUA55,31.94,-110.99,2024-07-09,0.0,2024-07-09,0.0
Elephant Head - KAZAMADO2,31.74,-111.01,2024-07-09,0.0,2024-07-09,0.0
Arivaca Junction - KAZAMADO15,31.73,-111.07,2024-07-09,0.0,2024-07-09,0.0
SERP - KAZTUCSO2954,32.05,-110.8,2024-07-09,0.0,2024-07-09,0.0
Munger Ranch - KAZSONOI59,31.77,-110.7,2024-07-09,0.0,2024-07-09,0.0
Empire - KAZVAIL66,31.91,-110.65,2024-07-09,0.0,2024-07-09,0.0
Hilton Ranch - KAZVAIL289,31.88,-110.66,2024-07-10,0.0288999993354082,2024-07-10,0.0
Florida Station - KAZGREEN15,31.76,-110.85,2024-07-10,0.130199998617172,2024-07-10,0.0
Rancho Sahuarita - Via De Gala - KAZSAHUA40,31.99,-110.98,2024-07-10,0.0,2024-07-10,0.0
Magellan Scope Trail - KAZGREEN269,31.88,-111.01,2024-07-10,0.0,2024-07-10,0.0
Quintas - KAZSAHUA55,31.94,-110.99,2024-07-10,0.0,2024-07-10,0.0
Elephant Head - KAZAMADO2,31.74,-111.01,2024-07-10,0.0,2024-07-10,0.0
Arivaca Junction - KAZAMADO15,31.73,-111.07,2024-07-10,0.0,2024-07-10,0.0
SERP - KAZTUCSO2954,32.05,-110.8,2024-07-10,0.0184000004082918,2024-07-10,0.0
Munger Ranch - KAZSONOI59,31.77,-110.7,2024-07-10,0.761199951171875,2024-07-10,0.0
Empire - KAZVAIL66,31.91,-110.65,2024-07-10,0.0007999999797903,2024-07-10,0.0
Hilton Ranch - KAZVAIL289,31.88,-110.66,2024-07-11,0.0078999996185302,2024-07-11,0.05
Florida Station - KAZGREEN15,31.76,-110.85,2024-07-11,0.0023000000510364,2024-07-11,0.05
Rancho Sahuarita - Via De Gala - KAZSAHUA40,31.99,-110.98,2024-07-11,0.0,2024-07-11,0.05
Magellan Scope Trail - KAZGREEN269,31.88,-111.01,2024-07-11,0.0,2024-07-11,0.05
Quintas - KAZSAHUA55,31.94,-110.99,2024-07-11,0.0,2024-07-11,0.05
Elephant Head - KAZAMADO2,31.74,-111.01,2024-07-11,0.0,2024-07-11,0.05
Arivaca Junction - KAZAMADO15,31.73,-111.07,2024-07-11,0.0,2024-07-11,0.05
SERP - KAZTUCSO2954,32.05,-110.8,2024-07-11,0.0,2024-07-11,0.05
Munger Ranch - KAZSONOI59,31.77,-110.7,2024-07-11,0.865799963474274,2024-07-11,0.05
Empire - KAZVAIL66,31.91,-110.65,2024-07-11,0.0,2024-07-11,0.05
Hilton Ranch - KAZVAIL289,31.88,-110.66,2024-07-12,2.46709990501404,2024-07-12,0.02
Florida Station - KAZGREEN15,31.76,-110.85,2024-07-12,2.85649991035461,2024-07-12,0.02
Rancho Sahuarita - Via De Gala - KAZSAHUA40,31.99,-110.98,2024-07-12,4.52559995651245,2024-07-12,0.02
Magellan Scope Trail - KAZGREEN269,31.88,-111.01,2024-07-12,3.30879998207092,2024-07-12,0.02
Quintas - KAZSAHUA55,31.94,-110.99,2024-07-12,3.48899984359741,2024-07-12,0.02
Elephant Head - KAZAMADO2,31.74,-111.01,2024-07-12,2.66369986534119,2024-07-12,0.02
Arivaca Junction - KAZAMADO15,31.73,-111.07,2024-07-12,2.30390000343323,2024-07-12,0.02
SERP - KAZTUCSO2954,32.05,-110.8,2024-07-12,6.11129999160767,2024-07-12,0.02
Munger Ranch - KAZSONOI59,31.77,-110.7,2024-07-12,7.87659978866577,2024-07-12,0.02
Empire - KAZVAIL66,31.91,-110.65,2024-07-12,2.24989986419678,2024-07-12,0.02
Hilton Ranch - KAZVAIL289,31.88,-110.66,2024-07-13,1.4021999835968,2024-07-13,0.0
Florida Station - KAZGREEN15,31.76,-110.85,2024-07-13,0.0,2024-07-13,0.0
Rancho Sahuarita - Via De Gala - KAZSAHUA40,31.99,-110.98,2024-07-13,0.0,2024-07-13,0.0
Magellan Scope Trail - KAZGREEN269,31.88,-111.01,2024-07-13,0.0,2024-07-13,0.0
Quintas - KAZSAHUA55,31.94,-110.99,2024-07-13,0.0,2024-07-13,0.0
Elephant Head - KAZAMADO2,31.74,-111.01,2024-07-13,0.0,2024-07-13,0.0
Arivaca Junction - KAZAMADO15,31.73,-111.07,2024-07-13,0.0,2024-07-13,0.0
SERP - KAZTUCSO2954,32.05,-110.8,2024-07-13,0.0,2024-07-13,0.0
Munger Ranch - KAZSONOI59,31.77,-110.7,2024-07-13,0.0,2024-07-13,0.0
Empire - KAZVAIL66,31.91,-110.65,2024-07-13,0.943699955940247,2024-07-13,0.0
Hilton Ranch - KAZVAIL289,31.88,-110.66,2024-07-14,0.0,2024-07-14,0.33
Florida Station - KAZGREEN15,31.76,-110.85,2024-07-14,0.0,2024-07-14,0.33
Rancho Sahuarita - Via De Gala - KAZSAHUA40,31.99,-110.98,2024-07-14,0.0,2024-07-14,0.33
Magellan Scope Trail - KAZGREEN269,31.88,-111.01,2024-07-14,0.0,2024-07-14,0.33
Quintas - KAZSAHUA55,31.94,-110.99,2024-07-14,0.0,2024-07-14,0.33
Elephant Head - KAZAMADO2,31.74,-111.01,2024-07-14,0.0,2024-07-14,0.33
Arivaca Junction - KAZAMADO15,31.73,-111.07,2024-07-14,0.0,2024-07-14,0.33
SERP - KAZTUCSO2954,32.05,-110.8,2024-07-14,0.0,2024-07-14,0.33
Munger Ranch - KAZSONOI59,31.77,-110.7,2024-07-14,0.0,2024-07-14,0.33
Empire - KAZVAIL66,31.91,-110.65,2024-07-14,0.0,2024-07-14,0.33
Hilton Ranch - KAZVAIL289,31.88,-110.66,2024-07-15,11.940299987793,2024-07-15,0.0
Florida Station - KAZGREEN15,31.76,-110.85,2024-07-15,4.21749973297119,2024-07-15,0.0
Rancho Sahuarita - Via De Gala - KAZSAHUA40,31.99,-110.98,2024-07-15,2.41499996185303,2024-07-15,0.0
Magellan Scope Trail - KAZGREEN269,31.88,-111.01,2024-07-15,2.19939994812012,2024-07-15,0.0
Quintas - KAZSAHUA55,31.94,-110.99,2024-07-15,1.19029998779297,2024-07-15,0.0
Elephant Head - KAZAMADO2,31.74,-111.01,2024-07-15,4.10349988937378,2024-07-15,0.0
Arivaca Junction - KAZAMADO15,31.73,-111.07,2024-07-15,6.37839984893799,2024-07-15,0.0
SERP - KAZTUCSO2954,32.05,-110.8,2024-07-15,3.31879997253418,2024-07-15,0.0
Munger Ranch - KAZSONOI59,31.77,-110.7,2024-07-15,3.93299984931946,2024-07-15,0.0
Empire - KAZVAIL66,31.91,-110.65,2024-07-15,8.60919952392578,2024-07-15,0.0
Hilton Ranch - KAZVAIL289,31.88,-110.66,2024-07-16,0.0057999999262392,2024-07-16,0.0
Florida Station - KAZGREEN15,31.76,-110.85,2024-07-16,10.4484996795654,2024-07-16,0.0
Rancho Sahuarita - Via De Gala - KAZSAHUA40,31.99,-110.98,2024-07-16,0.0,2024-07-16,0.0
Magellan Scope Trail - KAZGREEN269,31.88,-111.01,2024-07-16,0.468799978494644,2024-07-16,0.0
Quintas - KAZSAHUA55,31.94,-110.99,2024-07-16,0.0,2024-07-16,0.0
Elephant Head - KAZAMADO2,31.74,-111.01,2024-07-16,4.99139976501465,2024-07-16,0.0
Arivaca Junction - KAZAMADO15,31.73,-111.07,2024-07-16,10.3028993606567,2024-07-16,0.0
SERP - KAZTUCSO2954,32.05,-110.8,2024-07-16,0.646399974822998,2024-07-16,0.0
Munger Ranch - KAZSONOI59,31.77,-110.7,2024-07-16,3.730299949646,2024-07-16,0.0
Empire - KAZVAIL66,31.91,-110.65,2024-07-16,0.0132999997586012,2024-07-16,0.0
Hilton Ranch - KAZVAIL289,31.88,-110.66,2024-07-17,0.0020999999251216,2024-07-17,0.0
Florida Station - KAZGREEN15,31.76,-110.85,2024-07-17,3.34289979934692,2024-07-17,0.0
Rancho Sahuarita - Via De Gala - KAZSAHUA40,31.99,-110.98,2024-07-17,0.0,2024-07-17,0.0
Magellan Scope Trail - KAZGREEN269,31.88,-111.01,2024-07-17,0.382699996232986,2024-07-17,0.0
Quintas - KAZSAHUA55,31.94,-110.99,2024-07-17,0.0,2024-07-17,0.0
Elephant Head - KAZAMADO2,31.74,-111.01,2024-07-17,1.18830001354218,2024-07-17,0.0
Arivaca Junction - KAZAMADO15,31.73,-111.07,2024-07-17,2.14750003814697,2024-07-17,0.0
SERP - KAZTUCSO2954,32.05,-110.8,2024-07-17,0.35589998960495,2024-07-17,0.0
Munger Ranch - KAZSONOI59,31.77,-110.7,2024-07-17,2.29690003395081,2024-07-17,0.0
Empire - KAZVAIL66,31.91,-110.65,2024-07-17,0.0,2024-07-17,0.0
Hilton Ranch - KAZVAIL289,31.88,-110.66,2024-07-18,0.0,2024-07-18,0.07
Florida Station - KAZGREEN15,31.76,-110.85,2024-07-18,0.0,2024-07-18,0.07
Rancho Sahuarita - Via De Gala - KAZSAHUA40,31.99,-110.98,2024-07-18,0.0,2024-07-18,0.07
Magellan Scope Trail - KAZGREEN269,31.88,-111.01,2024-07-18,0.0,2024-07-18,0.07
Quintas - KAZSAHUA55,31.94,-110.99,2024-07-18,0.0,2024-07-18,0.07
Elephant Head - KAZAMADO2,31.74,-111.01,2024-07-18,0.0,2024-07-18,0.07
Arivaca Junction - KAZAMADO15,31.73,-111.07,2024-07-18,0.431799978017807,2024-07-18,0.07
SERP - KAZTUCSO2954,32.05,-110.8,2024-07-18,0.0,2024-07-18,0.07
Munger Ranch - KAZSONOI59,31.77,-110.7,2024-07-18,0.0,2024-07-18,0.07
Empire - KAZVAIL66,31.91,-110.65,2024-07-18,0.0,2024-07-18,0.07
Hilton Ranch - KAZVAIL289,31.88,-110.66,2024-07-19,3.85109996795654,2024-07-19,0.23
Florida Station - KAZGREEN15,31.76,-110.85,2024-07-19,9.47910022735596,2024-07-19,0.23
Rancho Sahuarita - Via De Gala - KAZSAHUA40,31.99,-110.98,2024-07-19,4.52679967880249,2024-07-19,0.23
Magellan Scope Trail - KAZGREEN269,31.88,-111.01,2024-07-19,6.06319999694824,2024-07-19,0.23
Quintas - KAZSAHUA55,31.94,-110.99,2024-07-19,4.89419984817505,2024-07-19,0.23
Elephant Head - KAZAMADO2,31.74,-111.01,2024-07-19,6.02110004425049,2024-07-19,0.23
Arivaca Junction - KAZAMADO15,31.73,-111.07,2024-07-19,4.14260005950928,2024-07-19,0.23
SERP - KAZTUCSO2954,32.05,-110.8,2024-07-19,13.6919994354248,2024-07-19,0.23
Munger Ranch - KAZSONOI59,31.77,-110.7,2024-07-19,3.2568998336792,2024-07-19,0.23
Empire - KAZVAIL66,31.91,-110.65,2024-07-19,5.54229974746704,2024-07-19,0.23
Hilton Ranch - KAZVAIL289,31.88,-110.66,2024-07-20,2.68610000610352,2024-07-20,0.15
Florida Station - KAZGREEN15,31.76,-110.85,2024-07-20,0.385299980640411,2024-07-20,0.15
Rancho Sahuarita - Via De Gala - KAZSAHUA40,31.99,-110.98,2024-07-20,1.5670999288559,2024-07-20,0.15
Magellan Scope Trail - KAZGREEN269,31.88,-111.01,2024-07-20,0.849699974060059,2024-07-20,0.15
Quintas - KAZSAHUA55,31.94,-110.99,2024-07-20,0.980199992656708,2024-07-20,0.15
Elephant Head - KAZAMADO2,31.74,-111.01,2024-07-20,0.759999990463257,2024-07-20,0.15
Arivaca Junction - KAZAMADO15,31.73,-111.07,2024-07-20,0.623199999332428,2024-07-20,0.15
SERP - KAZTUCSO2954,32.05,-110.8,2024-07-20,0.549199998378754,2024-07-20,0.15
Munger Ranch - KAZSONOI59,31.77,-110.7,2024-07-20,1.40020000934601,2024-07-20,0.15
Empire - KAZVAIL66,31.91,-110.65,2024-07-20,2.10730004310608,2024-07-20,0.15
Hilton Ranch - KAZVAIL289,31.88,-110.66,2024-07-21,7.83990001678467,2024-07-21,0.16
Florida Station - KAZGREEN15,31.76,-110.85,2024-07-21,8.93639945983887,2024-07-21,0.16
Rancho Sahuarita - Via De Gala - KAZSAHUA40,31.99,-110.98,2024-07-21,4.31769990921021,2024-07-21,0.16
Magellan Scope Trail - KAZGREEN269,31.88,-111.01,2024-07-21,6.48689985275269,2024-07-21,0.16
Quintas - KAZSAHUA55,31.94,-110.99,2024-07-21,4.52649974822998,2024-07-21,0.16
Elephant Head - KAZAMADO2,31.74,-111.01,2024-07-21,8.24020004272461,2024-07-21,0.16
Arivaca Junction - KAZAMADO15,31.73,-111.07,2024-07-21,6.86899995803833,2024-07-21,0.16
SERP - KAZTUCSO2954,32.05,-110.8,2024-07-21,4.3931999206543,2024-07-21,0.16
Munger Ranch - KAZSONOI59,31.77,-110.7,2024-07-21,18.0284996032715,2024-07-21,0.16
Empire - KAZVAIL66,31.91,-110.65,2024-07-21,6.80329990386963,2024-07-21,0.16
Hilton Ranch - KAZVAIL289,31.88,-110.66,2024-07-22,6.31229972839355,2024-07-22,0.0
Florida Station - KAZGREEN15,31.76,-110.85,2024-07-22,19.1169986724854,2024-07-22,0.0
Rancho Sahuarita - Via De Gala - KAZSAHUA40,31.99,-110.98,2024-07-22,2.58039999008179,2024-07-22,0.0
Magellan Scope Trail - KAZGREEN269,31.88,-111.01,2024-07-22,4.17919969558716,2024-07-22,0.0
Quintas - KAZSAHUA55,31.94,-110.99,2024-07-22,2.29119992256165,2024-07-22,0.0
Elephant Head - KAZAMADO2,31.74,-111.01,2024-07-22,8.11839962005615,2024-07-22,0.0
Arivaca Junction - KAZAMADO15,31.73,-111.07,2024-07-22,9.47569942474365,2024-07-22,0.0
SERP - KAZTUCSO2954,32.05,-110.8,2024-07-22,2.33010005950928,2024-07-22,0.0
Munger Ranch - KAZSONOI59,31.77,-110.7,2024-07-22,11.0846996307373,2024-07-22,0.0
Empire - KAZVAIL66,31.91,-110.65,2024-07-22,5.31479978561401,2024-07-22,0.0
Hilton Ranch - KAZVAIL289,31.88,-110.66,2024-07-23,0.0018999999156221,2024-07-23,0.0
Florida Station - KAZGREEN15,31.76,-110.85,2024-07-23,0.611299991607666,2024-07-23,0.0
Rancho Sahuarita - Via De Gala - KAZSAHUA40,31.99,-110.98,2024-07-23,1.1933000087738,2024-07-23,0.0
Magellan Scope Trail - KAZGREEN269,31.88,-111.01,2024-07-23,1.24879992008209,2024-07-23,0.0
Quintas - KAZSAHUA55,31.94,-110.99,2024-07-23,1.19419991970062,2024-07-23,0.0
Elephant Head - KAZAMADO2,31.74,-111.01,2024-07-23,0.796000003814697,2024-07-23,0.0
Arivaca Junction - KAZAMADO15,31.73,-111.07,2024-07-23,0.581299960613251,2024-07-23,0.0
SERP - KAZTUCSO2954,32.05,-110.8,2024-07-23,3.14679980278015,2024-07-23,0.0
Munger Ranch - KAZSONOI59,31.77,-110.7,2024-07-23,0.0,2024-07-23,0.0
Empire - KAZVAIL66,31.91,-110.65,2024-07-23,0.418599992990494,2024-07-23,0.0
Hilton Ranch - KAZVAIL289,31.88,-110.66,2024-07-24,0.0,2024-07-24,0.0
Florida Station - KAZGREEN15,31.76,-110.85,2024-07-24,0.0,2024-07-24,0.0
Rancho Sahuarita - Via De Gala - KAZSAHUA40,31.99,-110.98,2024-07-24,0.0,2024-07-24,0.0
Magellan Scope Trail - KAZGREEN269,31.88,-111.01,2024-07-24,0.0,2024-07-24,0.0
Quintas - KAZSAHUA55,31.94,-110.99,2024-07-24,0.0,2024-07-24,0.0
Elephant Head - KAZAMADO2,31.74,-111.01,2024-07-24,0.0,2024-07-24,0.0
Arivaca Junction - KAZAMADO15,31.73,-111.07,2024-07-24,0.0,2024-07-24,0.0
SERP - KAZTUCSO2954,32.05,-110.8,2024-07-24,0.0,2024-07-24,0.0
Munger Ranch - KAZSONOI59,31.77,-110.7,2024-07-24,0.0,2024-07-24,0.0
Empire - KAZVAIL66,31.91,-110.65,2024-07-24,0.0,2024-07-24,0.0
Hilton Ranch - KAZVAIL289,31.88,-110.66,2024-07-25,0.0,2024-07-25,0.57
Florida Station - KAZGREEN15,31.76,-110.85,2024-07-25,0.0,2024-07-25,0.57
Rancho Sahuarita - Via De Gala - KAZSAHUA40,31.99,-110.98,2024-07-25,0.0,2024-07-25,0.57
Magellan Scope Trail - KAZGREEN269,31.88,-111.01,2024-07-25,0.0,2024-07-25,0.57
Quintas - KAZSAHUA55,31.94,-110.99,2024-07-25,0.0,2024-07-25,0.57
Elephant Head - KAZAMADO2,31.74,-111.01,2024-07-25,0.0,2024-07-25,0.57
Arivaca Junction - KAZAMADO15,31.73,-111.07,2024-07-25,0.0,2024-07-25,0.57
SERP - KAZTUCSO2954,32.05,-110.8,2024-07-25,0.464199990034103,2024-07-25,0.57
Munger Ranch - KAZSONOI59,31.77,-110.7,2024-07-25,0.0,2024-07-25,0.57
Empire - KAZVAIL66,31.91,-110.65,2024-07-25,0.010499999858439,2024-07-25,0.57
Hilton Ranch - KAZVAIL289,31.88,-110.66,2024-07-26,14.5220994949341,2024-07-26,0.17
Florida Station - KAZGREEN15,31.76,-110.85,2024-07-26,36.3465003967285,2024-07-26,0.17
Rancho Sahuarita - Via De Gala - KAZSAHUA40,31.99,-110.98,2024-07-26,23.5423984527588,2024-07-26,0.17
Magellan Scope Trail - KAZGREEN269,31.88,-111.01,2024-07-26,30.6257991790771,2024-07-26,0.17
Quintas - KAZSAHUA55,31.94,-110.99,2024-07-26,26.3951988220215,2024-07-26,0.17
Elephant Head - KAZAMADO2,31.74,-111.01,2024-07-26,22.7981986999512,2024-07-26,0.17
Arivaca Junction - KAZAMADO15,31.73,-111.07,2024-07-26,26.2344989776611,2024-07-26,0.17
SERP - KAZTUCSO2954,32.05,-110.8,2024-07-26,13.9198999404907,2024-07-26,0.17
Munger Ranch - KAZSONOI59,31.77,-110.7,2024-07-26,12.8943996429443,2024-07-26,0.17
Empire - KAZVAIL66,31.91,-110.65,2024-07-26,12.8549995422363,2024-07-26,0.17
Hilton Ranch - KAZVAIL289,31.88,-110.66,2024-07-27,5.94389963150024,2024-07-27,0.03
Florida Station - KAZGREEN15,31.76,-110.85,2024-07-27,14.9865999221802,2024-07-27,0.03
Rancho Sahuarita - Via De Gala - KAZSAHUA40,31.99,-110.98,2024-07-27,10.5411996841431,2024-07-27,0.03
Magellan Scope Trail - KAZGREEN269,31.88,-111.01,2024-07-27,15.5500993728638,2024-07-27,0.03
Quintas - KAZSAHUA55,31.94,-110.99,2024-07-27,13.7458000183105,2024-07-27,0.03
Elephant Head - KAZAMADO2,31.74,-111.01,2024-07-27,15.8848991394043,2024-07-27,0.03
Arivaca Junction - KAZAMADO15,31.73,-111.07,2024-07-27,23.386999130249,2024-07-27,0.03
SERP - KAZTUCSO2954,32.05,-110.8,2024-07-27,4.21869993209839,2024-07-27,0.03
Munger Ranch - KAZSONOI59,31.77,-110.7,2024-07-27,6.12419986724854,2024-07-27,0.03
Empire - KAZVAIL66,31.91,-110.65,2024-07-27,5.87680006027222,2024-07-27,0.03
Hilton Ranch - KAZVAIL289,31.88,-110.66,2024-07-28,0.0,2024-07-28,0.01
Florida Station - KAZGREEN15,31.76,-110.85,2024-07-28,1.646399974823,2024-07-28,0.01
Rancho Sahuarita - Via De Gala - KAZSAHUA40,31.99,-110.98,2024-07-28,0.0,2024-07-28,0.01
Magellan Scope Trail - KAZGREEN269,31.88,-111.01,2024-07-28,0.0339999981224537,2024-07-28,0.01
Quintas - KAZSAHUA55,31.94,-110.99,2024-07-28,0.0,2024-07-28,0.01
Elephant Head - KAZAMADO2,31.74,-111.01,2024-07-28,1.45419991016388,2024-07-28,0.01
Arivaca Junction - KAZAMADO15,31.73,-111.07,2024-07-28,3.88800001144409,2024-07-28,0.01
SERP - KAZTUCSO2954,32.05,-110.8,2024-07-28,0.0,2024-07-28,0.01
Munger Ranch - KAZSONOI59,31.77,-110.7,2024-07-28,1.14569997787476,2024-07-28,0.01
Empire - KAZVAIL66,31.91,-110.65,2024-07-28,0.0,2024-07-28,0.01
Hilton Ranch - KAZVAIL289,31.88,-110.66,2024-07-29,1.04419994354248,2024-07-29,0.0
Florida Station - KAZGREEN15,31.76,-110.85,2024-07-29,6.39209985733032,2024-07-29,0.0
Rancho Sahuarita - Via De Gala - KAZSAHUA40,31.99,-110.98,2024-07-29,3.20980000495911,2024-07-29,0.0
Magellan Scope Trail - KAZGREEN269,31.88,-111.01,2024-07-29,2.65359997749329,2024-07-29,0.0
Quintas - KAZSAHUA55,31.94,-110.99,2024-07-29,2.58979988098145,2024-07-29,0.0
Elephant Head - KAZAMADO2,31.74,-111.01,2024-07-29,2.88269996643066,2024-07-29,0.0
Arivaca Junction - KAZAMADO15,31.73,-111.07,2024-07-29,4.19479990005493,2024-07-29,0.0
SERP - KAZTUCSO2954,32.05,-110.8,2024-07-29,3.31119990348816,2024-07-29,0.0
Munger Ranch - KAZSONOI59,31.77,-110.7,2024-07-29,3.74119997024536,2024-07-29,0.0
Empire - KAZVAIL66,31.91,-110.65,2024-07-29,1.06449997425079,2024-07-29,0.0
Hilton Ranch - KAZVAIL289,31.88,-110.66,2024-07-30,0.0339999981224537,2024-07-30,0.0
Florida Station - KAZGREEN15,31.76,-110.85,2024-07-30,4.81389999389648,2024-07-30,0.0
Rancho Sahuarita - Via De Gala - KAZSAHUA40,31.99,-110.98,2024-07-30,1.05069994926453,2024-07-30,0.0
Magellan Scope Trail - KAZGREEN269,31.88,-111.01,2024-07-30,1.91249990463257,2024-07-30,0.0
Quintas - KAZSAHUA55,31.94,-110.99,2024-07-30,0.865099966526031,2024-07-30,0.0
Elephant Head - KAZAMADO2,31.74,-111.01,2024-07-30,2.96969985961914,2024-07-30,0.0
Arivaca Junction - KAZAMADO15,31.73,-111.07,2024-07-30,7.42840003967285,2024-07-30,0.0
SERP - KAZTUCSO2954,32.05,-110.8,2024-07-30,0.0,2024-07-30,0.0
Munger Ranch - KAZSONOI59,31.77,-110.7,2024-07-30,5.11809968948364,2024-07-30,0.0
Empire - KAZVAIL66,31.91,-110.65,2024-07-30,0.0,2024-07-30,0.0
Hilton Ranch - KAZVAIL289,31.88,-110.66,2024-07-31,0.0,2024-07-31,0.43
Florida Station - KAZGREEN15,31.76,-110.85,2024-07-31,0.0,2024-07-31,0.43
Rancho Sahuarita - Via De Gala - KAZSAHUA40,31.99,-110.98,2024-07-31,0.0,2024-07-31,0.43
Magellan Scope Trail - KAZGREEN269,31.88,-111.01,2024-07-31,0.0,2024-07-31,0.43
Quintas - KAZSAHUA55,31.94,-110.99,2024-07-31,0.0,2024-07-31,0.43
Elephant Head - KAZAMADO2,31.74,-111.01,2024-07-31,0.0,2024-07-31,0.43
Arivaca Junction - KAZAMADO15,31.73,-111.07,2024-07-31,0.0,2024-07-31,0.43
SERP - KAZTUCSO2954,32.05,-110.8,2024-07-31,0.0,2024-07-31,0.43
Munger Ranch - KAZSONOI59,31.77,-110.7,2024-07-31,0.0,2024-07-31,0.43
Empire - KAZVAIL66,31.91,-110.65,2024-07-31,0.0,2024-07-31,0.43
Hilton Ranch - KAZVAIL289,31.88,-110.66,2024-08-01,11.2552995681763,2024-08-01,0.0
Florida Station - KAZGREEN15,31.76,-110.85,2024-08-01,3.43579983711243,2024-08-01,0.0
Rancho Sahuarita - Via De Gala - KAZSAHUA40,31.99,-110.98,2024-08-01,3.24009990692139,2024-08-01,0.0
Magellan Scope Trail - KAZGREEN269,31.88,-111.01,2024-08-01,2.24829983711243,2024-08-01,0.0
Quintas - KAZSAHUA55,31.94,-110.99,2024-08-01,3.11929988861084,2024-08-01,0.0
Elephant Head - KAZAMADO2,31.74,-111.01,2024-08-01,2.26189994812012,2024-08-01,0.0
Arivaca Junction - KAZAMADO15,31.73,-111.07,2024-08-01,1.89569997787476,2024-08-01,0.0
SERP - KAZTUCSO2954,32.05,-110.8,2024-08-01,5.07509994506836,2024-08-01,0.0
Munger Ranch - KAZSONOI59,31.77,-110.7,2024-08-01,5.31629991531372,2024-08-01,0.0
Empire - KAZVAIL66,31.91,-110.65,2024-08-01,10.7656993865967,2024-08-01,0.0
Hilton Ranch - KAZVAIL289,31.88,-110.66,2024-08-02,0.0,2024-08-02,0.02
Florida Station - KAZGREEN15,31.76,-110.85,2024-08-02,4.03480005264282,2024-08-02,0.02
Rancho Sahuarita - Via De Gala - KAZSAHUA40,31.99,-110.98,2024-08-02,0.0,2024-08-02,0.02
Magellan Scope Trail - KAZGREEN269,31.88,-111.01,2024-08-02,0.0,2024-08-02,0.02
Quintas - KAZSAHUA55,31.94,-110.99,2024-08-02,0.0,2024-08-02,0.02
Elephant Head - KAZAMADO2,31.74,-111.01,2024-08-02,0.349299997091293,2024-08-02,0.02
Arivaca Junction - KAZAMADO15,31.73,-111.07,2024-08-02,0.379599988460541,2024-08-02,0.02
SERP - KAZTUCSO2954,32.05,-110.8,2024-08-02,0.0,2024-08-02,0.02
Munger Ranch - KAZSONOI59,31.77,-110.7,2024-08-02,0.0,2024-08-02,0.02
Empire - KAZVAIL66,31.91,-110.65,2024-08-02,0.0,2024-08-02,0.02
Hilton Ranch - KAZVAIL289,31.88,-110.66,2024-08-03,1.07770001888275,2024-08-03,0.0
Florida Station - KAZGREEN15,31.76,-110.85,2024-08-03,0.42960000038147,2024-08-03,0.0
Rancho Sahuarita - Via De Gala - KAZSAHUA40,31.99,-110.98,2024-08-03,0.0,2024-08-03,0.0
Magellan Scope Trail - KAZGREEN269,31.88,-111.01,2024-08-03,0.0296999998390675,2024-08-03,0.0
Quintas - KAZSAHUA55,31.94,-110.99,2024-08-03,0.0,2024-08-03,0.0
Elephant Head - KAZAMADO2,31.74,-111.01,2024-08-03,0.462599992752075,2024-08-03,0.0
Arivaca Junction - KAZAMADO15,31.73,-111.07,2024-08-03,0.515199959278107,2024-08-03,0.0
SERP - KAZTUCSO2954,32.05,-110.8,2024-08-03,2.76619982719421,2024-08-03,0.0
Munger Ranch - KAZSONOI59,31.77,-110.7,2024-08-03,1.18110001087189,2024-08-03,0.0
Empire - KAZVAIL66,31.91,-110.65,2024-08-03,1.42119991779327,2024-08-03,0.0
Hilton Ranch - KAZVAIL289,31.88,-110.66,2024-08-04,0.647799968719482,2024-08-04,0.0
