Name,Latitude,Longitude,Date,ppt_prism,Corrected_PRISM
Muhlenbergia,31.84393,-110.878,2024-02-14,0.0,0.0479
Rodent Station,31.8109,-110.884,2024-02-14,0.0,0.0479
Amado,31.80618,-110.946,2024-02-14,0.0,0.0479
NE,31.90731,-110.883,2024-02-14,0.0,0.0479
Florida Canyon Station,31.7612,-110.846,2024-02-15,0.0,0.0479
Ruelas,31.82946,-110.807,2024-02-15,0.0,0.0479
45,31.81804,-110.861,2024-02-15,0.0,0.0479
Huerfano Butte,31.85663,-110.823,2024-02-15,0.0,0.0479
Muhlenbergia,31.84393,-110.878,2024-02-15,0.0,0.0479
Rodent Station,31.8109,-110.884,2024-02-15,0.0,0.0479
Amado,31.80618,-110.946,2024-02-15,0.0,0.0479
NE,31.90731,-110.883,2024-02-15,0.0,0.0479
Florida Canyon Station,31.7612,-110.846,2024-02-16,0.0,0.0479
Ruelas,31.82946,-110.807,2024-02-16,0.0,0.0479
45,31.81804,-110.861,2024-02-16,0.0,0.0479
Huerfano Butte,31.85663,-110.823,2024-02-16,0.0,0.0479
Muhlenbergia,31.84393,-110.878,2024-02-16,0.0,0.0479
Rodent Station,31.8109,-110.884,2024-02-16,0.0,0.0479
Amado,31.80618,-110.946,2024-02-16,0.0,0.0479
NE,31.90731,-110.883,2024-02-16,0.0,0.0479
Florida Canyon Station,31.7612,-110.846,2024-02-17,0.0,0.0479
Ruelas,31.82946,-110.807,2024-02-17,0.0,0.0479
45,31.81804,-110.861,2024-02-17,0.0,0.0479
Huerfano Butte,31.85663,-110.823,2024-02-17,0.0,0.0479
Muhlenbergia,31.84393,-110.878,2024-02-17,0.0,0.0479
Rodent Station,31.8109,-110.884,2024-02-17,0.0,0.0479
Amado,31.80618,-110.946,2024-02-17,0.0,0.0479
NE,31.90731,-110.883,2024-02-17,0.0,0.0479
Florida Canyon Station,31.7612,-110.846,2024-02-18,0.0,0.0479
Ruelas,31.82946,-110.807,2024-02-18,0.0,0.0479
45,31.81804,-110.861,2024-02-18,0.0,0.0479
Huerfano Butte,31.85663,-110.823,2024-02-18,0.0,0.0479
Muhlenbergia,31.84393,-110.878,2024-02-18,0.0,0.0479
Rodent Station,31.8109,-110.884,2024-02-18,0.0,0.0479
Amado,31.80618,-110.946,2024-02-18,0.0,0.0479
NE,31.90731,-110.883,2024-02-18,0.0,0.0479
Florida Canyon Station,31.7612,-110.846,2024-02-19,0.0,0.0479
Ruelas,31.82946,-110.807,2024-02-19,0.0,0.0479
45,31.81804,-110.861,2024-02-19,0.0,0.0479
Huerfano Butte,31.85663,-110.823,2024-02-19,0.0,0.0479
Muhlenbergia,31.84393,-110.878,2024-02-19,0.0,0.0479
Rodent Station,31.8109,-110.884,2024-02-19,0.0,0.0479
Amado,31.80618,-110.946,2024-02-19,0.0,0.0479
NE,31.90731,-110.883,2024-02-19,0.0,0.0479
Florida Canyon Station,31.7612,-110.846,2024-02-20,0.0,0.0479
Ruelas,31.82946,-110.807,2024-02-20,0.0,0.0479
45,31.81804,-110.861,2024-02-20,0.0,0.0479
Huerfano Butte,31.85663,-110.823,2024-02-20,0.0,0.0479
Muhlenbergia,31.84393,-110.878,2024-02-20,0.0,0.0479
Rodent Station,31.8109,-110.884,2024-02-20,0.0,0.0479
Amado,31.80618,-110.946,2024-02-20,0.0,0.0479
NE,31.90731,-110.883,2024-02-20,0.0,0.0479
Florida Canyon Station,31.7612,-110.846,2024-02-21,0.0,0.0479
Ruelas,31.82946,-110.807,2024-02-21,0.0,0.0479
45,31.81804,-110.861,2024-02-21,0.0,0.0479
Huerfano Butte,31.85663,-110.823,2024-02-21,0.0,0.0479
Muhlenbergia,31.84393,-110.878,2024-02-21,0.0,0.0479
Rodent Station,31.8109,-110.884,2024-02-21,0.0,0.0479
Amado,31.80618,-110.946,2024-02-21,0.0,0.0479
NE,31.90731,-110.883,2024-02-21,0.0,0.0479
Florida Canyon Station,31.7612,-110.846,2024-02-22,0.0,0.0479
Ruelas,31.82946,-110.807,2024-02-22,0.0,0.0479
45,31.81804,-110.861,2024-02-22,0.0,0.0479
Huerfano Butte,31.85663,-110.823,2024-02-22,0.0,0.0479
Muhlenbergia,31.84393,-110.878,2024-02-22,0.0,0.0479
Rodent Station,31.8109,-110.884,2024-02-22,0.0,0.0479
Amado,31.80618,-110.946,2024-02-22,0.0,0.0479
NE,31.90731,-110.883,2024-02-22,0.0,0.0479
Florida Canyon Station,31.7612,-110.846,2024-02-23,0.0,0.0479
Ruelas,31.82946,-110.807,2024-02-23,0.0,0.0479
45,31.81804,-110.861,2024-02-23,0.0,0.0479
Huerfano Butte,31.85663,-110.823,2024-02-23,0.0,0.0479
Muhlenbergia,31.84393,-110.878,2024-02-23,0.0,0.0479
Rodent Station,31.8109,-110.884,2024-02-23,0.0,0.0479
Amado,31.80618,-110.946,2024-02-23,0.0,0.0479
NE,31.90731,-110.883,2024-02-23,0.0,0.0479
Florida Canyon Station,31.7612,-110.846,2024-02-24,0.0,0.0479
Ruelas,31.82946,-110.807,2024-02-24,0.0,0.0479
45,31.81804,-110.861,2024-02-24,0.0,0.0479
Huerfano Butte,31.85663,-110.823,2024-02-24,0.0,0.0479
Muhlenbergia,31.84393,-110.878,2024-02-24,0.0,0.0479
Rodent Station,31.8109,-110.884,2024-02-24,0.0,0.0479
Amado,31.80618,-110.946,2024-02-24,0.0,0.0479
NE,31.90731,-110.883,2024-02-24,0.0,0.0479
Florida Canyon Station,31.7612,-110.846,2024-02-25,0.0,0.0479
Ruelas,31.82946,-110.807,2024-02-25,0.0,0.0479
45,31.81804,-110.861,2024-02-25,0.0,0.0479
Huerfano Butte,31.85663,-110.823,2024-02-25,0.0,0.0479
Muhlenbergia,31.84393,-110.878,2024-02-25,0.0,0.0479
Rodent Station,31.8109,-110.884,2024-02-25,0.0,0.0479
Amado,31.80618,-110.946,2024-02-25,0.0,0.0479
NE,31.90731,-110.883,2024-02-25,0.0,0.0479
Florida Canyon Station,31.7612,-110.846,2024-02-26,0.0,0.0479
Ruelas,31.82946,-110.807,2024-02-26,0.0,0.0479
45,31.81804,-110.861,2024-02-26,0.0,0.0479
Huerfano Butte,31.85663,-110.823,2024-02-26,0.0,0.0479
Muhlenbergia,31.84393,-110.878,2024-02-26,0.0,0.0479
Rodent Station,31.8109,-110.884,2024-02-26,0.0,0.0479
Amado,31.80618,-110.946,2024-02-26,0.0,0.0479
NE,31.90731,-110.883,2024-02-26,0.0,0.0479
Florida Canyon Station,31.7612,-110.846,2024-02-27,0.0,0.0479
Ruelas,31.82946,-110.807,2024-02-27,0.0,0.0479
45,31.81804,-110.861,2024-02-27,8.43878487884847e-05,0.04794300404774261
Huerfano Butte,31.85663,-110.823,2024-02-27,0.0,0.0479
Muhlenbergia,31.84393,-110.878,2024-02-27,0.0011673627491697,0.048494888056976874
Rodent Station,31.8109,-110.884,2024-02-27,0.0003454796481445,0.04807605642869443
Amado,31.80618,-110.946,2024-02-27,0.0007551672118589,0.048284833211163294
NE,31.90731,-110.883,2024-02-27,0.0009999866291946,0.04840959318623757
Florida Canyon Station,31.7612,-110.846,2024-02-28,0.0,0.0479
Ruelas,31.82946,-110.807,2024-02-28,0.0008500161664718,0.048333168238434025
45,31.81804,-110.861,2024-02-28,2.67935910204449e-05,0.047913654013984015
Huerfano Butte,31.85663,-110.823,2024-02-28,0.0089826175506314,0.05247754190380176
Muhlenbergia,31.84393,-110.878,2024-02-28,0.0017486928028681,0.04879113385234158
Rodent Station,31.8109,-110.884,2024-02-28,0.0,0.0479
Amado,31.80618,-110.946,2024-02-28,0.0,0.0479
NE,31.90731,-110.883,2024-02-28,0.0014603380575803,0.04864418827414292
Florida Canyon Station,31.7612,-110.846,2024-02-29,0.422998466807113,0.2634600186849048
Ruelas,31.82946,-110.807,2024-02-29,0.334775615686457,0.2185016537538185
45,31.81804,-110.861,2024-02-29,0.445962613446169,0.27516254781216776
Huerfano Butte,31.85663,-110.823,2024-02-29,0.422872639906372,0.2633958972962872
Muhlenbergia,31.84393,-110.878,2024-02-29,0.476775530258158,0.29086481021955735
Rodent Station,31.8109,-110.884,2024-02-29,0.480351451709115,0.292687099790965
Amado,31.80618,-110.946,2024-02-29,0.472361563474945,0.288615452746832
NE,31.90731,-110.883,2024-02-29,0.467618116208127,0.28619819201966157
Florida Canyon Station,31.7612,-110.846,2024-03-01,0.0,0.0479
Ruelas,31.82946,-110.807,2024-03-01,0.0003505106731822,0.04807862023905365
45,31.81804,-110.861,2024-03-01,0.0,0.0479
Huerfano Butte,31.85663,-110.823,2024-03-01,6.6722018540085e-05,0.04793400154064802
Muhlenbergia,31.84393,-110.878,2024-03-01,0.0,0.0479
Rodent Station,31.8109,-110.884,2024-03-01,0.0,0.0479
Amado,31.80618,-110.946,2024-03-01,0.0,0.0479
NE,31.90731,-110.883,2024-03-01,0.0,0.0479
Florida Canyon Station,31.7612,-110.846,2024-03-02,0.0,0.0479
Ruelas,31.82946,-110.807,2024-03-02,0.0,0.0479
45,31.81804,-110.861,2024-03-02,0.0,0.0479
Huerfano Butte,31.85663,-110.823,2024-03-02,0.0,0.0479
Muhlenbergia,31.84393,-110.878,2024-03-02,0.0,0.0479
Rodent Station,31.8109,-110.884,2024-03-02,0.0,0.0479
Amado,31.80618,-110.946,2024-03-02,0.0,0.0479
NE,31.90731,-110.883,2024-03-02,0.0,0.0479
Florida Canyon Station,31.7612,-110.846,2024-03-03,0.0,0.0479
Ruelas,31.82946,-110.807,2024-03-03,0.0,0.0479
45,31.81804,-110.861,2024-03-03,0.0,0.0479
Huerfano Butte,31.85663,-110.823,2024-03-03,0.0,0.0479
Muhlenbergia,31.84393,-110.878,2024-03-03,0.0,0.0479
Rodent Station,31.8109,-110.884,2024-03-03,0.0,0.0479
Amado,31.80618,-110.946,2024-03-03,0.0,0.0479
NE,31.90731,-110.883,2024-03-03,0.0,0.0479
Florida Canyon Station,31.7612,-110.846,2024-03-04,0.0,0.0479
Ruelas,31.82946,-110.807,2024-03-04,0.0,0.0479
45,31.81804,-110.861,2024-03-04,0.0,0.0479
Huerfano Butte,31.85663,-110.823,2024-03-04,0.0,0.0479
Muhlenbergia,31.84393,-110.878,2024-03-04,0.0,0.0479
Rodent Station,31.8109,-110.884,2024-03-04,0.0,0.0479
Amado,31.80618,-110.946,2024-03-04,0.0,0.0479
NE,31.90731,-110.883,2024-03-04,0.0,0.0479
Florida Canyon Station,31.7612,-110.846,2024-03-05,0.0,0.0479
Ruelas,31.82946,-110.807,2024-03-05,0.0,0.0479
45,31.81804,-110.861,2024-03-05,0.0,0.0479
Huerfano Butte,31.85663,-110.823,2024-03-05,0.0,0.0479
Muhlenbergia,31.84393,-110.878,2024-03-05,0.0,0.0479
Rodent Station,31.8109,-110.884,2024-03-05,0.0,0.0479
Amado,31.80618,-110.946,2024-03-05,0.0,0.0479
NE,31.90731,-110.883,2024-03-05,0.0,0.0479
Florida Canyon Station,31.7612,-110.846,2024-03-06,0.0,0.0479
Ruelas,31.82946,-110.807,2024-03-06,0.0,0.0479
45,31.81804,-110.861,2024-03-06,0.0,0.0479
Huerfano Butte,31.85663,-110.823,2024-03-06,0.0,0.0479
Muhlenbergia,31.84393,-110.878,2024-03-06,0.0,0.0479
Rodent Station,31.8109,-110.884,2024-03-06,0.0,0.0479
Amado,31.80618,-110.946,2024-03-06,0.0,0.0479
NE,31.90731,-110.883,2024-03-06,0.0,0.0479
Florida Canyon Station,31.7612,-110.846,2024-03-07,0.0,0.0479
Ruelas,31.82946,-110.807,2024-03-07,0.0,0.0479
45,31.81804,-110.861,2024-03-07,0.0,0.0479
Huerfano Butte,31.85663,-110.823,2024-03-07,0.0,0.0479
Muhlenbergia,31.84393,-110.878,2024-03-07,0.0,0.0479
Rodent Station,31.8109,-110.884,2024-03-07,0.0,0.0479
Amado,31.80618,-110.946,2024-03-07,0.0,0.0479
NE,31.90731,-110.883,2024-03-07,0.0,0.0479
Florida Canyon Station,31.7612,-110.846,2024-03-08,0.274745536980558,0.18791032564529236
Ruelas,31.82946,-110.807,2024-03-08,0.421411351648657,0.2626512248001556
45,31.81804,-110.861,2024-03-08,0.395616134353295,0.24950598206643915
Huerfano Butte,31.85663,-110.823,2024-03-08,0.503719338919765,0.30459537511351226
Muhlenbergia,31.84393,-110.878,2024-03-08,0.446986551813537,0.2756843468041785
Rodent Station,31.8109,-110.884,2024-03-08,0.391604055765781,0.24746142681824201
Amado,31.80618,-110.946,2024-03-08,0.459162100983322,0.28188900666110095
NE,31.90731,-110.883,2024-03-08,0.570789971791044,0.338774569624716
Florida Canyon Station,31.7612,-110.846,2024-03-09,0.0323211292969172,0.064370847489709
Ruelas,31.82946,-110.807,2024-03-09,0.0507216665495338,0.07374776127364242
45,31.81804,-110.861,2024-03-09,0.0503951522135681,0.07358136956803431
Huerfano Butte,31.85663,-110.823,2024-03-09,0.0613363786179326,0.07915701854369844
Muhlenbergia,31.84393,-110.878,2024-03-09,0.0583989618478153,0.07766011095764667
Rodent Station,31.8109,-110.884,2024-03-09,0.0491364369014835,0.07293992824499598
Amado,31.80618,-110.946,2024-03-09,0.0611758779729257,0.07907522741500295
NE,31.90731,-110.883,2024-03-09,0.060114678219196,0.07853444002050228
Florida Canyon Station,31.7612,-110.846,2024-03-10,0.0008776684984015,0.048347259866785404
Ruelas,31.82946,-110.807,2024-03-10,0.0,0.0479
45,31.81804,-110.861,2024-03-10,0.0,0.0479
Huerfano Butte,31.85663,-110.823,2024-03-10,0.0,0.0479
Muhlenbergia,31.84393,-110.878,2024-03-10,0.0,0.0479
Rodent Station,31.8109,-110.884,2024-03-10,0.0,0.0479
Amado,31.80618,-110.946,2024-03-10,0.0,0.0479
NE,31.90731,-110.883,2024-03-10,0.0,0.0479
Florida Canyon Station,31.7612,-110.846,2024-03-11,0.0,0.0479
Ruelas,31.82946,-110.807,2024-03-11,0.0,0.0479
45,31.81804,-110.861,2024-03-11,0.0,0.0479
Huerfano Butte,31.85663,-110.823,2024-03-11,0.0,0.0479
Muhlenbergia,31.84393,-110.878,2024-03-11,0.0,0.0479
Rodent Station,31.8109,-110.884,2024-03-11,0.0,0.0479
Amado,31.80618,-110.946,2024-03-11,0.0,0.0479
NE,31.90731,-110.883,2024-03-11,0.0,0.0479
Florida Canyon Station,31.7612,-110.846,2024-03-12,0.0,0.0479
Ruelas,31.82946,-110.807,2024-03-12,0.0,0.0479
45,31.81804,-110.861,2024-03-12,0.0,0.0479
Huerfano Butte,31.85663,-110.823,2024-03-12,0.0,0.0479
Muhlenbergia,31.84393,-110.878,2024-03-12,0.0,0.0479
Rodent Station,31.8109,-110.884,2024-03-12,0.0,0.0479
Amado,31.80618,-110.946,2024-03-12,0.0,0.0479
NE,31.90731,-110.883,2024-03-12,0.0,0.0479
Florida Canyon Station,31.7612,-110.846,2024-03-13,0.0,0.0479
Ruelas,31.82946,-110.807,2024-03-13,0.0,0.0479
45,31.81804,-110.861,2024-03-13,0.0,0.0479
Huerfano Butte,31.85663,-110.823,2024-03-13,0.0,0.0479
Muhlenbergia,31.84393,-110.878,2024-03-13,0.0,0.0479
Rodent Station,31.8109,-110.884,2024-03-13,0.0,0.0479
Amado,31.80618,-110.946,2024-03-13,0.0,0.0479
NE,31.90731,-110.883,2024-03-13,0.0,0.0479
Florida Canyon Station,31.7612,-110.846,2024-03-14,0.0,0.0479
Ruelas,31.82946,-110.807,2024-03-14,0.0,0.0479
45,31.81804,-110.861,2024-03-14,0.0,0.0479
Huerfano Butte,31.85663,-110.823,2024-03-14,0.0,0.0479
Muhlenbergia,31.84393,-110.878,2024-03-14,0.0,0.0479
Rodent Station,31.8109,-110.884,2024-03-14,0.0,0.0479
Amado,31.80618,-110.946,2024-03-14,0.0,0.0479
NE,31.90731,-110.883,2024-03-14,0.0,0.0479
Florida Canyon Station,31.7612,-110.846,2024-03-15,0.0,0.0479
Ruelas,31.82946,-110.807,2024-03-15,0.0,0.0479
45,31.81804,-110.861,2024-03-15,0.0,0.0479
Huerfano Butte,31.85663,-110.823,2024-03-15,0.0,0.0479
Muhlenbergia,31.84393,-110.878,2024-03-15,0.0,0.0479
Rodent Station,31.8109,-110.884,2024-03-15,0.0,0.0479
Amado,31.80618,-110.946,2024-03-15,0.0,0.0479
NE,31.90731,-110.883,2024-03-15,0.0,0.0479
Florida Canyon Station,31.7612,-110.846,2024-03-16,0.0510244177701422,0.07390204329566447
Ruelas,31.82946,-110.807,2024-03-16,0.0672028972041226,0.08214659641522087
45,31.81804,-110.861,2024-03-16,0.0777294609478536,0.0875109332990262
Huerfano Butte,31.85663,-110.823,2024-03-16,0.0848846609479248,0.09115722321906247
Muhlenbergia,31.84393,-110.878,2024-03-16,0.0908476174616702,0.09419594585846713
Rodent Station,31.8109,-110.884,2024-03-16,0.0795572595752171,0.08844237947953064
Amado,31.80618,-110.946,2024-03-16,0.0916460687260666,0.09460283662280355
NE,31.90731,-110.883,2024-03-16,0.107306883142959,0.1025835876496519
Florida Canyon Station,31.7612,-110.846,2024-03-17,0.0,0.0479
Ruelas,31.82946,-110.807,2024-03-17,0.0,0.0479
45,31.81804,-110.861,2024-03-17,0.0,0.0479
Huerfano Butte,31.85663,-110.823,2024-03-17,0.0,0.0479
Muhlenbergia,31.84393,-110.878,2024-03-17,0.0,0.0479
Rodent Station,31.8109,-110.884,2024-03-17,0.0,0.0479
Amado,31.80618,-110.946,2024-03-17,0.0,0.0479
NE,31.90731,-110.883,2024-03-17,0.0,0.0479
Florida Canyon Station,31.7612,-110.846,2024-03-18,0.0,0.0479
Ruelas,31.82946,-110.807,2024-03-18,0.0,0.0479
45,31.81804,-110.861,2024-03-18,0.0,0.0479
Huerfano Butte,31.85663,-110.823,2024-03-18,0.0,0.0479
Muhlenbergia,31.84393,-110.878,2024-03-18,0.0,0.0479
Rodent Station,31.8109,-110.884,2024-03-18,0.0,0.0479
Amado,31.80618,-110.946,2024-03-18,0.0,0.0479
NE,31.90731,-110.883,2024-03-18,0.0,0.0479
Florida Canyon Station,31.7612,-110.846,2024-03-19,0.0,0.0479
Ruelas,31.82946,-110.807,2024-03-19,0.0,0.0479
45,31.81804,-110.861,2024-03-19,0.0,0.0479
Huerfano Butte,31.85663,-110.823,2024-03-19,0.0,0.0479
Muhlenbergia,31.84393,-110.878,2024-03-19,0.0,0.0479
Rodent Station,31.8109,-110.884,2024-03-19,0.0,0.0479
Amado,31.80618,-110.946,2024-03-19,0.0,0.0479
NE,31.90731,-110.883,2024-03-19,0.0,0.0479
Florida Canyon Station,31.7612,-110.846,2024-03-20,0.0,0.0479
Ruelas,31.82946,-110.807,2024-03-20,0.0,0.0479
45,31.81804,-110.861,2024-03-20,0.0,0.0479
Huerfano Butte,31.85663,-110.823,2024-03-20,0.0,0.0479
Muhlenbergia,31.84393,-110.878,2024-03-20,0.0,0.0479
Rodent Station,31.8109,-110.884,2024-03-20,0.0,0.0479
Amado,31.80618,-110.946,2024-03-20,0.0,0.0479
NE,31.90731,-110.883,2024-03-20,0.0,0.0479
Florida Canyon Station,31.7612,-110.846,2024-03-21,0.0,0.0479
Ruelas,31.82946,-110.807,2024-03-21,0.0,0.0479
45,31.81804,-110.861,2024-03-21,0.0,0.0479
Huerfano Butte,31.85663,-110.823,2024-03-21,0.0,0.0479
Muhlenbergia,31.84393,-110.878,2024-03-21,0.0,0.0479
Rodent Station,31.8109,-110.884,2024-03-21,0.0,0.0479
Amado,31.80618,-110.946,2024-03-21,0.0,0.0479
NE,31.90731,-110.883,2024-03-21,0.0,0.0479
Florida Canyon Station,31.7612,-110.846,2024-03-22,0.0,0.0479
Ruelas,31.82946,-110.807,2024-03-22,0.0,0.0479
45,31.81804,-110.861,2024-03-22,0.0,0.0479
Huerfano Butte,31.85663,-110.823,2024-03-22,0.0,0.0479
Muhlenbergia,31.84393,-110.878,2024-03-22,0.0,0.0479
Rodent Station,31.8109,-110.884,2024-03-22,0.0,0.0479
Amado,31.80618,-110.946,2024-03-22,0.0,0.0479
NE,31.90731,-110.883,2024-03-22,0.0,0.0479
Florida Canyon Station,31.7612,-110.846,2024-03-23,0.0,0.0479
Ruelas,31.82946,-110.807,2024-03-23,0.0,0.0479
45,31.81804,-110.861,2024-03-23,0.0,0.0479
Huerfano Butte,31.85663,-110.823,2024-03-23,0.0,0.0479
Muhlenbergia,31.84393,-110.878,2024-03-23,0.0,0.0479
Rodent Station,31.8109,-110.884,2024-03-23,0.0,0.0479
Amado,31.80618,-110.946,2024-03-23,0.0,0.0479
NE,31.90731,-110.883,2024-03-23,0.0,0.0479
Florida Canyon Station,31.7612,-110.846,2024-03-24,0.293496721101516,0.19746592907333255
Ruelas,31.82946,-110.807,2024-03-24,0.270485476446461,0.18573939879711654
45,31.81804,-110.861,2024-03-24,0.180053968771683,0.13965550248604966
Huerfano Butte,31.85663,-110.823,2024-03-24,0.232335241727661,0.16629803918441605
Muhlenbergia,31.84393,-110.878,2024-03-24,0.155844482429167,0.1273183482459035
Rodent Station,31.8109,-110.884,2024-03-24,0.158243807056479,0.12854104407598171
Amado,31.80618,-110.946,2024-03-24,0.130326981818626,0.11431462993477182
NE,31.90731,-110.883,2024-03-24,0.173570292370148,0.13635142099182743
Florida Canyon Station,31.7612,-110.846,2024-03-25,0.0774463285337435,0.08736664902079569
Ruelas,31.82946,-110.807,2024-03-25,0.0657925763038094,0.08142789688442127
45,31.81804,-110.861,2024-03-25,0.0822139763679176,0.0897962423570908
Huerfano Butte,31.85663,-110.823,2024-03-25,0.0761676602713075,0.08671503967425831
Muhlenbergia,31.84393,-110.878,2024-03-25,0.0903275457589223,0.09393091731874681
Rodent Station,31.8109,-110.884,2024-03-25,0.0914261250183387,0.09449075330934541
Amado,31.80618,-110.946,2024-03-25,0.122556745608825,0.11035491756225722
NE,31.90731,-110.883,2024-03-25,0.085294815462913,0.09136623795990047
Florida Canyon Station,31.7612,-110.846,2024-03-26,0.029312090093156,0.0628374411114723
Ruelas,31.82946,-110.807,2024-03-26,0.0313572416494966,0.06387965034458347
45,31.81804,-110.861,2024-03-26,0.0248786755291483,0.060578173049653974
Huerfano Butte,31.85663,-110.823,2024-03-26,0.0230830533535493,0.059663123988968725
Muhlenbergia,31.84393,-110.878,2024-03-26,0.0203363271916651,0.058263392336872534
Rodent Station,31.8109,-110.884,2024-03-26,0.0224049142571777,0.059317544305457756
Amado,31.80618,-110.946,2024-03-26,0.0198197831424673,0.05800016148940133
NE,31.90731,-110.883,2024-03-26,0.0105381096479144,0.053270220676577176
Florida Canyon Station,31.7612,-110.846,2024-03-27,0.303813798653243,0.20272351179369263
Ruelas,31.82946,-110.807,2024-03-27,0.280920607778113,0.1910571417237264
45,31.81804,-110.861,2024-03-27,0.131439422486302,0.1148815296990195
Huerfano Butte,31.85663,-110.823,2024-03-27,0.178760272895538,0.13899623506756617
Muhlenbergia,31.84393,-110.878,2024-03-27,0.0774813409751842,0.08738449136095387
Rodent Station,31.8109,-110.884,2024-03-27,0.0870885843713487,0.0922803425956393
Amado,31.80618,-110.946,2024-03-27,0.0227869265699138,0.05951221778002807
NE,31.90731,-110.883,2024-03-27,0.047548304705597,0.07213061607797223
Florida Canyon Station,31.7612,-110.846,2024-03-28,0.0,0.0479
Ruelas,31.82946,-110.807,2024-03-28,0.0,0.0479
45,31.81804,-110.861,2024-03-28,0.0,0.0479
Huerfano Butte,31.85663,-110.823,2024-03-28,0.0,0.0479
Muhlenbergia,31.84393,-110.878,2024-03-28,0.0,0.0479
Rodent Station,31.8109,-110.884,2024-03-28,0.0,0.0479
Amado,31.80618,-110.946,2024-03-28,0.0,0.0479
NE,31.90731,-110.883,2024-03-28,0.0,0.0479
Florida Canyon Station,31.7612,-110.846,2024-03-29,0.0,0.0479
Ruelas,31.82946,-110.807,2024-03-29,0.0,0.0479
45,31.81804,-110.861,2024-03-29,0.0,0.0479
Huerfano Butte,31.85663,-110.823,2024-03-29,0.0,0.0479
Muhlenbergia,31.84393,-110.878,2024-03-29,0.0,0.0479
Rodent Station,31.8109,-110.884,2024-03-29,0.0,0.0479
Amado,31.80618,-110.946,2024-03-29,0.0,0.0479
NE,31.90731,-110.883,2024-03-29,0.0,0.0479
Florida Canyon Station,31.7612,-110.846,2024-03-30,0.0,0.0479
Ruelas,31.82946,-110.807,2024-03-30,0.0,0.0479
45,31.81804,-110.861,2024-03-30,0.0,0.0479
Huerfano Butte,31.85663,-110.823,2024-03-30,0.0,0.0479
Muhlenbergia,31.84393,-110.878,2024-03-30,0.0,0.0479
Rodent Station,31.8109,-110.884,2024-03-30,0.0,0.0479
Amado,31.80618,-110.946,2024-03-30,0.0,0.0479
NE,31.90731,-110.883,2024-03-30,0.0,0.0479
Florida Canyon Station,31.7612,-110.846,2024-03-31,0.0,0.0479
Ruelas,31.82946,-110.807,2024-03-31,0.0,0.0479
45,31.81804,-110.861,2024-03-31,0.0,0.0479
Huerfano Butte,31.85663,-110.823,2024-03-31,0.0,0.0479
Muhlenbergia,31.84393,-110.878,2024-03-31,0.0,0.0479
Rodent Station,31.8109,-110.884,2024-03-31,0.0,0.0479
Amado,31.80618,-110.946,2024-03-31,0.0,0.0479
NE,31.90731,-110.883,2024-03-31,0.0,0.0479
